"Datatype","Source","Target","Product","Valuetype","Year","Value"
"Detailed trade matrix","Egypt","Denmark","Meat, chicken, canned","Import Quantity (tonnes)",2011,"170.0"
"Detailed trade matrix","Egypt","France","Meat, chicken, canned","Import Quantity (tonnes)",2011,"5.0"
"Detailed trade matrix","Egypt","Jordan","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Egypt","Jordan","Meat, chicken, canned","Import Quantity (tonnes)",2011,"133.0"
"Detailed trade matrix","Egypt","Kuwait","Chickens","Export Quantity (1000 Head)",2011,"1.0"
"Detailed trade matrix","Egypt","Kuwait","Meat, chicken","Export Quantity (tonnes)",2011,"1030.0"
"Detailed trade matrix","Egypt","Kuwait","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Egypt","Lebanon","Meat, chicken, canned","Import Quantity (tonnes)",2011,"105.0"
"Detailed trade matrix","Egypt","Libya","Chickens","Export Quantity (1000 Head)",2011,"108.0"
"Detailed trade matrix","Egypt","Libya","Meat, chicken","Export Quantity (tonnes)",2011,"113.0"
"Detailed trade matrix","Egypt","Malaysia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Egypt","Netherlands","Meat, chicken, canned","Import Quantity (tonnes)",2011,"216.0"
"Detailed trade matrix","Egypt","Nigeria","Meat, chicken","Export Quantity (tonnes)",2011,"9.0"
"Detailed trade matrix","Egypt","Qatar","Meat, chicken","Export Quantity (tonnes)",2011,"22.0"
"Detailed trade matrix","Egypt","Qatar","Meat, chicken, canned","Export Quantity (tonnes)",2011,"14.0"
"Detailed trade matrix","Egypt","Republic of Korea","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Egypt","Saudi Arabia","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Egypt","Saudi Arabia","Meat, chicken, canned","Import Quantity (tonnes)",2011,"133.0"
"Detailed trade matrix","Egypt","Turkey","Meat, chicken","Import Quantity (tonnes)",2011,"136.0"
"Detailed trade matrix","Egypt","United Arab Emirates","Meat, chicken","Export Quantity (tonnes)",2011,"5.0"
"Detailed trade matrix","Egypt","United Arab Emirates","Meat, chicken, canned","Export Quantity (tonnes)",2011,"4.0"
"Detailed trade matrix","Egypt","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"146.0"
"Detailed trade matrix","Egypt","Viet Nam","Meat, chicken","Export Quantity (tonnes)",2011,"609.0"
"Detailed trade matrix","Egypt","Yemen","Meat, chicken","Export Quantity (tonnes)",2011,"20.0"
"Detailed trade matrix","El Salvador","Canada","Meat, chicken","Import Quantity (tonnes)",2011,"241.0"
"Detailed trade matrix","El Salvador","China","Meat, chicken","Export Quantity (tonnes)",2011,"839.0"
"Detailed trade matrix","El Salvador","China, Hong Kong SAR","Meat, chicken","Export Quantity (tonnes)",2011,"839.0"
"Detailed trade matrix","El Salvador","Costa Rica","Meat, chicken, canned","Import Quantity (tonnes)",2011,"24.0"
"Detailed trade matrix","El Salvador","Guatemala","Chickens","Export Quantity (1000 Head)",2011,"15473.0"
"Detailed trade matrix","El Salvador","Guatemala","Chickens","Import Quantity (1000 Head)",2011,"1021.0"
"Detailed trade matrix","El Salvador","Guatemala","Meat, chicken","Export Quantity (tonnes)",2011,"3730.0"
"Detailed trade matrix","El Salvador","Guatemala","Meat, chicken","Import Quantity (tonnes)",2011,"2609.0"
"Detailed trade matrix","El Salvador","Guatemala","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1095.0"
"Detailed trade matrix","El Salvador","Guatemala","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1542.0"
"Detailed trade matrix","El Salvador","Honduras","Chickens","Export Quantity (1000 Head)",2011,"1045.0"
"Detailed trade matrix","El Salvador","Honduras","Chickens","Import Quantity (1000 Head)",2011,"45.0"
"Detailed trade matrix","El Salvador","Honduras","Meat, chicken","Import Quantity (tonnes)",2011,"403.0"
"Detailed trade matrix","El Salvador","Honduras","Meat, chicken, canned","Export Quantity (tonnes)",2011,"609.0"
"Detailed trade matrix","El Salvador","Honduras","Meat, chicken, canned","Import Quantity (tonnes)",2011,"11.0"
"Detailed trade matrix","El Salvador","Mexico","Meat, chicken, canned","Import Quantity (tonnes)",2011,"257.0"
"Detailed trade matrix","El Salvador","Nicaragua","Chickens","Export Quantity (1000 Head)",2011,"426.0"
"Detailed trade matrix","El Salvador","Panama","Meat, chicken","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","El Salvador","Spain","Meat, chicken, canned","Import Quantity (tonnes)",2011,"5.0"
"Detailed trade matrix","El Salvador","United Kingdom","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","El Salvador","United States of America","Chickens","Import Quantity (1000 Head)",2011,"589.0"
"Detailed trade matrix","El Salvador","United States of America","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","El Salvador","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"5106.0"
"Detailed trade matrix","El Salvador","United States of America","Meat, chicken, canned","Import Quantity (tonnes)",2011,"557.0"
"Detailed trade matrix","El Salvador","Unspecified","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Estonia","Belgium","Meat, chicken","Import Quantity (tonnes)",2011,"19.0"
"Detailed trade matrix","Estonia","Brazil","Meat, chicken, canned","Import Quantity (tonnes)",2011,"44.0"
"Detailed trade matrix","Estonia","China","Meat, chicken","Export Quantity (tonnes)",2011,"655.0"
"Detailed trade matrix","Estonia","China, Hong Kong SAR","Meat, chicken","Export Quantity (tonnes)",2011,"492.0"
"Detailed trade matrix","Estonia","China, mainland","Meat, chicken","Export Quantity (tonnes)",2011,"163.0"
"Detailed trade matrix","Estonia","Czech Republic","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Estonia","Denmark","Chickens","Import Quantity (1000 Head)",2011,"312.0"
"Detailed trade matrix","Estonia","Denmark","Meat, chicken","Export Quantity (tonnes)",2011,"574.0"
"Detailed trade matrix","Estonia","Denmark","Meat, chicken","Import Quantity (tonnes)",2011,"2805.0"
"Detailed trade matrix","Estonia","Denmark","Meat, chicken, canned","Export Quantity (tonnes)",2011,"9.0"
"Detailed trade matrix","Estonia","Denmark","Meat, chicken, canned","Import Quantity (tonnes)",2011,"13.0"
"Detailed trade matrix","Estonia","Finland","Chickens","Import Quantity (1000 Head)",2011,"559.0"
"Detailed trade matrix","Estonia","Finland","Meat, chicken","Export Quantity (tonnes)",2011,"520.0"
"Detailed trade matrix","Estonia","Finland","Meat, chicken","Import Quantity (tonnes)",2011,"2916.0"
"Detailed trade matrix","Estonia","Finland","Meat, chicken, canned","Export Quantity (tonnes)",2011,"431.0"
"Detailed trade matrix","Estonia","Finland","Meat, chicken, canned","Import Quantity (tonnes)",2011,"207.0"
"Detailed trade matrix","Estonia","France","Meat, chicken","Import Quantity (tonnes)",2011,"11.0"
"Detailed trade matrix","Estonia","France","Meat, chicken, canned","Import Quantity (tonnes)",2011,"32.0"
"Detailed trade matrix","Estonia","Georgia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Estonia","Germany","Meat, chicken","Export Quantity (tonnes)",2011,"100.0"
"Detailed trade matrix","Estonia","Germany","Meat, chicken","Import Quantity (tonnes)",2011,"401.0"
"Detailed trade matrix","Estonia","Germany","Meat, chicken, canned","Export Quantity (tonnes)",2011,"20.0"
"Detailed trade matrix","Estonia","Germany","Meat, chicken, canned","Import Quantity (tonnes)",2011,"126.0"
"Detailed trade matrix","Estonia","Hungary","Meat, chicken","Import Quantity (tonnes)",2011,"134.0"
"Detailed trade matrix","Estonia","Hungary","Meat, chicken, canned","Import Quantity (tonnes)",2011,"50.0"
"Detailed trade matrix","Estonia","Ireland","Meat, chicken","Import Quantity (tonnes)",2011,"24.0"
"Detailed trade matrix","Estonia","Ireland","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Estonia","Italy","Meat, chicken","Import Quantity (tonnes)",2011,"1302.0"
"Detailed trade matrix","Estonia","Italy","Meat, chicken, canned","Export Quantity (tonnes)",2011,"12.0"
"Detailed trade matrix","Estonia","Italy","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Estonia","Lao People's Democratic Republic","Meat, chicken","Export Quantity (tonnes)",2011,"301.0"
"Detailed trade matrix","Estonia","Latvia","Meat, chicken","Export Quantity (tonnes)",2011,"3981.0"
"Detailed trade matrix","Estonia","Latvia","Meat, chicken","Import Quantity (tonnes)",2011,"1740.0"
"Detailed trade matrix","Estonia","Latvia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"3250.0"
"Detailed trade matrix","Estonia","Latvia","Meat, chicken, canned","Import Quantity (tonnes)",2011,"487.0"
"Detailed trade matrix","Estonia","Lithuania","Chickens","Import Quantity (1000 Head)",2011,"774.0"
"Detailed trade matrix","Estonia","Lithuania","Meat, chicken","Export Quantity (tonnes)",2011,"1053.0"
"Detailed trade matrix","Estonia","Lithuania","Meat, chicken","Import Quantity (tonnes)",2011,"2864.0"
"Detailed trade matrix","Estonia","Lithuania","Meat, chicken, canned","Export Quantity (tonnes)",2011,"404.0"
"Detailed trade matrix","Estonia","Lithuania","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1081.0"
"Detailed trade matrix","Estonia","Malta","Meat, chicken","Export Quantity (tonnes)",2011,"14.0"
"Detailed trade matrix","Estonia","Netherlands","Meat, chicken","Import Quantity (tonnes)",2011,"1225.0"
"Detailed trade matrix","Estonia","Netherlands","Meat, chicken, canned","Import Quantity (tonnes)",2011,"58.0"
"Detailed trade matrix","Estonia","Norway","Meat, chicken","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Estonia","Poland","Meat, chicken","Export Quantity (tonnes)",2011,"22.0"
"Detailed trade matrix","Estonia","Poland","Meat, chicken","Import Quantity (tonnes)",2011,"615.0"
"Detailed trade matrix","Estonia","Poland","Meat, chicken, canned","Import Quantity (tonnes)",2011,"330.0"
"Detailed trade matrix","Estonia","Romania","Meat, chicken","Export Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","Estonia","Slovakia","Meat, chicken","Export Quantity (tonnes)",2011,"33.0"
"Detailed trade matrix","Estonia","Spain","Meat, chicken","Import Quantity (tonnes)",2011,"23.0"
"Detailed trade matrix","Estonia","Sweden","Meat, chicken","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Estonia","Sweden","Meat, chicken","Import Quantity (tonnes)",2011,"148.0"
"Detailed trade matrix","Estonia","Switzerland","Meat, chicken","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Estonia","Thailand","Meat, chicken","Export Quantity (tonnes)",2011,"56.0"
"Detailed trade matrix","Estonia","United Kingdom","Meat, chicken","Import Quantity (tonnes)",2011,"1274.0"
"Detailed trade matrix","Ethiopia","China","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","China","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","China, mainland","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","China, mainland","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","Denmark","Meat, chicken, canned","Import Quantity (tonnes)",2011,"9.0"
"Detailed trade matrix","Ethiopia","France","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Ethiopia","Germany","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Ethiopia","Hungary","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","Italy","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Ethiopia","Kenya","Chickens","Import Quantity (1000 Head)",2011,"7.0"
"Detailed trade matrix","Ethiopia","Netherlands","Chickens","Import Quantity (1000 Head)",2011,"55.0"
"Detailed trade matrix","Ethiopia","Saudi Arabia","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","United Arab Emirates","Meat, chicken","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Ethiopia","United Arab Emirates","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Ethiopia","United States of America","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Fiji","Australia","Meat, chicken","Import Quantity (tonnes)",2011,"32.0"
"Detailed trade matrix","Fiji","China","Meat, chicken","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Fiji","China","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Fiji","China, Hong Kong SAR","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Fiji","China, Taiwan Province of","Meat, chicken","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Fiji","Cook Islands","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Fiji","Kiribati","Meat, chicken","Export Quantity (tonnes)",2011,"8.0"
"Detailed trade matrix","Fiji","Nauru","Meat, chicken","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Fiji","Nauru","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Fiji","New Zealand","Chickens","Import Quantity (1000 Head)",2011,"1.0"
"Detailed trade matrix","Fiji","New Zealand","Meat, chicken","Import Quantity (tonnes)",2011,"1104.0"
"Detailed trade matrix","Fiji","New Zealand","Meat, chicken, canned","Import Quantity (tonnes)",2011,"73.0"
"Detailed trade matrix","Fiji","Samoa","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Fiji","Solomon Islands","Meat, chicken","Export Quantity (tonnes)",2011,"22.0"
"Detailed trade matrix","Fiji","Solomon Islands","Meat, chicken, canned","Export Quantity (tonnes)",2011,"3.0"
"Detailed trade matrix","Fiji","Tonga","Meat, chicken","Export Quantity (tonnes)",2011,"4.0"
"Detailed trade matrix","Fiji","Tonga","Meat, chicken, canned","Export Quantity (tonnes)",2011,"17.0"
"Detailed trade matrix","Fiji","Tuvalu","Meat, chicken","Export Quantity (tonnes)",2011,"3.0"
"Detailed trade matrix","Fiji","Tuvalu","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Fiji","Vanuatu","Meat, chicken","Export Quantity (tonnes)",2011,"23.0"
"Detailed trade matrix","Fiji","Vanuatu","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Fiji","Wallis and Futuna Islands","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Finland","Belarus","Chickens","Export Quantity (1000 Head)",2011,"124.0"
"Detailed trade matrix","Finland","Belgium","Meat, chicken","Export Quantity (tonnes)",2011,"20.0"
"Detailed trade matrix","Finland","Belgium","Meat, chicken","Import Quantity (tonnes)",2011,"66.0"
"Detailed trade matrix","Finland","Belgium","Meat, chicken, canned","Import Quantity (tonnes)",2011,"185.0"
"Detailed trade matrix","Finland","Brazil","Meat, chicken, canned","Import Quantity (tonnes)",2011,"505.0"
"Detailed trade matrix","Finland","China","Meat, chicken","Export Quantity (tonnes)",2011,"827.0"
"Detailed trade matrix","Finland","China","Meat, chicken, canned","Import Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","Finland","China, Hong Kong SAR","Meat, chicken","Export Quantity (tonnes)",2011,"827.0"
"Detailed trade matrix","Finland","China, mainland","Meat, chicken, canned","Import Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","Finland","Congo","Meat, chicken","Export Quantity (tonnes)",2011,"52.0"
"Detailed trade matrix","Finland","Denmark","Chickens","Import Quantity (1000 Head)",2011,"30.0"
"Detailed trade matrix","Finland","Denmark","Meat, chicken","Export Quantity (tonnes)",2011,"24.0"
"Detailed trade matrix","Finland","Denmark","Meat, chicken","Import Quantity (tonnes)",2011,"804.0"
"Detailed trade matrix","Finland","Denmark","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1794.0"
"Detailed trade matrix","Finland","Estonia","Chickens","Export Quantity (1000 Head)",2011,"77.0"
"Detailed trade matrix","Finland","Estonia","Meat, chicken","Export Quantity (tonnes)",2011,"2821.0"
"Detailed trade matrix","Finland","Estonia","Meat, chicken","Import Quantity (tonnes)",2011,"230.0"
"Detailed trade matrix","Finland","Estonia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"103.0"
"Detailed trade matrix","Finland","Estonia","Meat, chicken, canned","Import Quantity (tonnes)",2011,"284.0"
"Detailed trade matrix","Finland","France","Meat, chicken","Export Quantity (tonnes)",2011,"236.0"
"Detailed trade matrix","Finland","France","Meat, chicken","Import Quantity (tonnes)",2011,"214.0"
"Detailed trade matrix","Finland","France","Meat, chicken, canned","Import Quantity (tonnes)",2011,"503.0"
"Detailed trade matrix","Finland","Gabon","Meat, chicken","Export Quantity (tonnes)",2011,"205.0"
"Detailed trade matrix","Finland","Germany","Meat, chicken","Export Quantity (tonnes)",2011,"287.0"
"Detailed trade matrix","Finland","Germany","Meat, chicken","Import Quantity (tonnes)",2011,"298.0"
"Detailed trade matrix","Finland","Germany","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1735.0"
"Detailed trade matrix","Finland","Greece","Meat, chicken","Export Quantity (tonnes)",2011,"80.0"
"Detailed trade matrix","Finland","Hungary","Meat, chicken","Export Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","Finland","Ireland","Meat, chicken","Export Quantity (tonnes)",2011,"23.0"
"Detailed trade matrix","Finland","Italy","Meat, chicken","Export Quantity (tonnes)",2011,"22.0"
"Detailed trade matrix","Finland","Italy","Meat, chicken, canned","Import Quantity (tonnes)",2011,"45.0"
"Detailed trade matrix","Finland","Latvia","Chickens","Export Quantity (1000 Head)",2011,"175.0"
"Detailed trade matrix","Finland","Latvia","Meat, chicken","Export Quantity (tonnes)",2011,"1242.0"
"Detailed trade matrix","Finland","Latvia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Finland","Lithuania","Chickens","Export Quantity (1000 Head)",2011,"468.0"
"Detailed trade matrix","Finland","Lithuania","Meat, chicken","Export Quantity (tonnes)",2011,"546.0"
"Detailed trade matrix","Finland","Lithuania","Meat, chicken","Import Quantity (tonnes)",2011,"20.0"
"Detailed trade matrix","Finland","Lithuania","Meat, chicken, canned","Export Quantity (tonnes)",2011,"2.0"
"Detailed trade matrix","Finland","Malaysia","Meat, chicken","Export Quantity (tonnes)",2011,"26.0"
"Detailed trade matrix","Finland","Netherlands","Meat, chicken","Export Quantity (tonnes)",2011,"441.0"
"Detailed trade matrix","Finland","Netherlands","Meat, chicken","Import Quantity (tonnes)",2011,"1055.0"
"Detailed trade matrix","Finland","Netherlands","Meat, chicken, canned","Import Quantity (tonnes)",2011,"784.0"
"Detailed trade matrix","Finland","Poland","Meat, chicken","Export Quantity (tonnes)",2011,"110.0"
"Detailed trade matrix","Finland","Poland","Meat, chicken","Import Quantity (tonnes)",2011,"4.0"
"Detailed trade matrix","Finland","Poland","Meat, chicken, canned","Import Quantity (tonnes)",2011,"11.0"
"Detailed trade matrix","Finland","Romania","Meat, chicken","Export Quantity (tonnes)",2011,"60.0"
"Detailed trade matrix","Finland","Russian Federation","Chickens","Export Quantity (1000 Head)",2011,"296.0"
"Detailed trade matrix","Finland","Russian Federation","Meat, chicken","Export Quantity (tonnes)",2011,"1397.0"
"Detailed trade matrix","Finland","Russian Federation","Meat, chicken, canned","Export Quantity (tonnes)",2011,"6.0"
"Detailed trade matrix","Finland","Spain","Meat, chicken","Export Quantity (tonnes)",2011,"42.0"
"Detailed trade matrix","Finland","Sweden","Meat, chicken","Export Quantity (tonnes)",2011,"347.0"
"Detailed trade matrix","Finland","Sweden","Meat, chicken","Import Quantity (tonnes)",2011,"173.0"
"Detailed trade matrix","Finland","Sweden","Meat, chicken, canned","Export Quantity (tonnes)",2011,"335.0"
"Detailed trade matrix","Finland","Sweden","Meat, chicken, canned","Import Quantity (tonnes)",2011,"630.0"
"Detailed trade matrix","Finland","Thailand","Meat, chicken","Export Quantity (tonnes)",2011,"289.0"
"Detailed trade matrix","Finland","Thailand","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1146.0"
"Detailed trade matrix","Finland","United Kingdom","Chickens","Import Quantity (1000 Head)",2011,"94.0"
"Detailed trade matrix","Finland","United Kingdom","Meat, chicken","Export Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","Finland","United Kingdom","Meat, chicken","Import Quantity (tonnes)",2011,"204.0"
"Detailed trade matrix","Finland","Viet Nam","Meat, chicken","Export Quantity (tonnes)",2011,"285.0"
"Detailed trade matrix","France","Albania","Meat, chicken","Export Quantity (tonnes)",2011,"218.0"
"Detailed trade matrix","France","Algeria","Chickens","Export Quantity (1000 Head)",2011,"3542.0"
"Detailed trade matrix","France","Algeria","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Algeria","Meat, chicken, canned","Export Quantity (tonnes)",2011,"162.0"
"Detailed trade matrix","France","Angola","Meat, chicken","Export Quantity (tonnes)",2011,"1423.0"
"Detailed trade matrix","France","Angola","Meat, chicken, canned","Export Quantity (tonnes)",2011,"35.0"
"Detailed trade matrix","France","Antigua and Barbuda","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Argentina","Meat, chicken","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","France","Argentina","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Argentina","Meat, chicken, canned","Import Quantity (tonnes)",2011,"64.0"
"Detailed trade matrix","France","Armenia","Meat, chicken","Export Quantity (tonnes)",2011,"635.0"
"Detailed trade matrix","France","Australia","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Australia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"15.0"
"Detailed trade matrix","France","Austria","Chickens","Export Quantity (1000 Head)",2011,"45.0"
"Detailed trade matrix","France","Austria","Meat, chicken","Export Quantity (tonnes)",2011,"1437.0"
"Detailed trade matrix","France","Austria","Meat, chicken","Import Quantity (tonnes)",2011,"37.0"
"Detailed trade matrix","France","Austria","Meat, chicken, canned","Export Quantity (tonnes)",2011,"310.0"
"Detailed trade matrix","France","Austria","Meat, chicken, canned","Import Quantity (tonnes)",2011,"3.0"
"Detailed trade matrix","France","Bahamas","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Bahrain","Meat, chicken","Export Quantity (tonnes)",2011,"1708.0"
"Detailed trade matrix","France","Bahrain","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Bangladesh","Chickens","Export Quantity (1000 Head)",2011,"117.0"
"Detailed trade matrix","France","Belarus","Meat, chicken","Export Quantity (tonnes)",2011,"587.0"
"Detailed trade matrix","France","Belgium","Chickens","Export Quantity (1000 Head)",2011,"30716.0"
"Detailed trade matrix","France","Belgium","Chickens","Import Quantity (1000 Head)",2011,"13590.0"
"Detailed trade matrix","France","Belgium","Meat, chicken","Export Quantity (tonnes)",2011,"14907.0"
"Detailed trade matrix","France","Belgium","Meat, chicken","Import Quantity (tonnes)",2011,"105671.0"
"Detailed trade matrix","France","Belgium","Meat, chicken, canned","Export Quantity (tonnes)",2011,"6082.0"
"Detailed trade matrix","France","Belgium","Meat, chicken, canned","Import Quantity (tonnes)",2011,"9179.0"
"Detailed trade matrix","France","Benin","Chickens","Export Quantity (1000 Head)",2011,"374.0"
"Detailed trade matrix","France","Benin","Meat, chicken","Export Quantity (tonnes)",2011,"14232.0"
"Detailed trade matrix","France","Benin","Meat, chicken, canned","Export Quantity (tonnes)",2011,"169.0"
"Detailed trade matrix","France","Bosnia and Herzegovina","Chickens","Export Quantity (1000 Head)",2011,"10.0"
"Detailed trade matrix","France","Brazil","Chickens","Export Quantity (1000 Head)",2011,"19.0"
"Detailed trade matrix","France","Brazil","Meat, chicken","Export Quantity (tonnes)",2011,"10.0"
"Detailed trade matrix","France","Brazil","Meat, chicken","Import Quantity (tonnes)",2011,"3718.0"
"Detailed trade matrix","France","Brazil","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Brazil","Meat, chicken, canned","Import Quantity (tonnes)",2011,"2142.0"
"Detailed trade matrix","France","British Virgin Islands","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Bulgaria","Chickens","Export Quantity (1000 Head)",2011,"178.0"
"Detailed trade matrix","France","Bulgaria","Meat, chicken","Export Quantity (tonnes)",2011,"3805.0"
"Detailed trade matrix","France","Bulgaria","Meat, chicken","Import Quantity (tonnes)",2011,"5654.0"
"Detailed trade matrix","France","Bulgaria","Meat, chicken, canned","Export Quantity (tonnes)",2011,"55.0"
"Detailed trade matrix","France","Bulgaria","Meat, chicken, canned","Import Quantity (tonnes)",2011,"914.0"
"Detailed trade matrix","France","Burkina Faso","Chickens","Export Quantity (1000 Head)",2011,"214.0"
"Detailed trade matrix","France","Burkina Faso","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Burkina Faso","Meat, chicken, canned","Export Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","France","Burundi","Chickens","Export Quantity (1000 Head)",2011,"4.0"
"Detailed trade matrix","France","Cambodia","Chickens","Export Quantity (1000 Head)",2011,"20.0"
"Detailed trade matrix","France","Cambodia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"3.0"
"Detailed trade matrix","France","Cameroon","Chickens","Export Quantity (1000 Head)",2011,"791.0"
"Detailed trade matrix","France","Cameroon","Meat, chicken","Export Quantity (tonnes)",2011,"98.0"
"Detailed trade matrix","France","Cameroon","Meat, chicken, canned","Export Quantity (tonnes)",2011,"185.0"
"Detailed trade matrix","France","Canada","Chickens","Export Quantity (1000 Head)",2011,"104.0"
"Detailed trade matrix","France","Canada","Meat, chicken","Export Quantity (tonnes)",2011,"214.0"
"Detailed trade matrix","France","Canada","Meat, chicken","Import Quantity (tonnes)",2011,"37.0"
"Detailed trade matrix","France","Canada","Meat, chicken, canned","Export Quantity (tonnes)",2011,"45.0"
"Detailed trade matrix","France","Central African Republic","Chickens","Export Quantity (1000 Head)",2011,"346.0"
"Detailed trade matrix","France","Central African Republic","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Chad","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","France","Chile","Meat, chicken, canned","Export Quantity (tonnes)",2011,"19.0"
"Detailed trade matrix","France","China","Chickens","Export Quantity (1000 Head)",2011,"164.0"
"Detailed trade matrix","France","China","Meat, chicken","Export Quantity (tonnes)",2011,"15676.0"
"Detailed trade matrix","France","China","Meat, chicken, canned","Export Quantity (tonnes)",2011,"61.0"
"Detailed trade matrix","France","China","Meat, chicken, canned","Import Quantity (tonnes)",2011,"15.0"
"Detailed trade matrix","France","China, Hong Kong SAR","Meat, chicken","Export Quantity (tonnes)",2011,"11730.0"
"Detailed trade matrix","France","China, Hong Kong SAR","Meat, chicken, canned","Export Quantity (tonnes)",2011,"58.0"
"Detailed trade matrix","France","China, mainland","Chickens","Export Quantity (1000 Head)",2011,"133.0"
